"","SAP_FLOW","dates","heure_solaire","PPFD_IN_1h","TS","WD_2h","CO2","FC_1h","H2O_3h","SB","SH_3h","SLE_3h","ZL_3h","VPD"
"5271",0.0744718997,2010-08-16 06:00:00,2017-10-23 05:00:00,3.07,14.72,218.62,405.56,3.46,13.5,-5.31,1.19,19.46,0.03,0.0720325368238319
"5272",0.0859283946,2010-08-16 06:30:00,2017-10-23 05:30:00,5.97,14.69,222.66,403.96,4.61,13.56,-5.44,0,33.29,0.02,0.0722341574950958
"5273",0.1020845268,2010-08-16 07:00:00,2017-10-23 06:00:00,18.01,14.67,227.71,402.71,6.3,13.71,-4.97,-0.85,22.31,0.02,0.0755139669927021
"5274",0.1062920162,2010-08-16 07:30:00,2017-10-23 06:30:00,37.68,14.65,228.42,400.82,7.91,13.83,-4.79,0.03,32.52,0.03,0.0806048406063329
"5275",0.1011962336,2010-08-16 08:00:00,2017-10-23 07:00:00,58.78,14.63,228.35,398.47,1.26,13.88,-4.41,0.01,25.33,0.03,0.0852848814556966
"5276",0.1091926955,2010-08-16 08:30:00,2017-10-23 07:30:00,167.02,14.61,226.25,397.35,-0.87,13.89,-3.9,-0.79,6.41,-0.02,0.0915060349525589
"5277",0.110537792,2010-08-16 09:00:00,2017-10-23 08:00:00,262.9,14.61,233.39,397.99,-2.67,13.8,-2.67,-1.43,-26.61,0.02,0.102163996098915
"5278",0.1070823468,2010-08-16 09:30:00,2017-10-23 08:30:00,355.62,14.6,227.88,398.24,-14.53,13.69,-2.73,-1.37,NA,0.02,0.106004870210305
"5279",0.1011105283,2010-08-16 10:00:00,2017-10-23 09:00:00,351.99,14.6,228.46,396.97,-11.1,13.61,-2.28,-0.13,-81.17,0.02,0.1025659413688
"5280",0.1027856471,2010-08-16 10:30:00,2017-10-23 09:30:00,298.26,14.59,223.92,395.66,-12.52,13.64,-2.44,1.01,-47.76,0.01,0.0988732085232542
"5281",0.0991914405,2010-08-16 11:00:00,2017-10-23 10:00:00,383.46,14.59,230.06,395.15,-9.58,13.69,-2.08,1.68,30.32,0,0.0976556821206049
"5282",0.105163259,2010-08-16 11:30:00,2017-10-23 10:30:00,372.9,14.6,227.53,394.96,-12.44,13.76,-1.91,2.43,-28.32,0,0.0998736182491595
"5283",0.0998045562,2010-08-16 12:00:00,2017-10-23 11:00:00,287.23,14.59,223.42,394.11,-12.89,13.92,-2.63,2.75,112.16,0.01,0.100529069492312
"5284",0.0964861664,2010-08-16 12:30:00,2017-10-23 11:30:00,283.03,14.59,223.56,393.21,-8.99,13.81,-2.22,-0.69,17.17,0,0.101358257227174
"5285",0.0964861664,2010-08-16 13:00:00,2017-10-23 12:00:00,299.32,14.59,217.59,393.21,-7.79,13.83,-2.38,-1.37,-129.2,-0.01,0.0968878598560605
"5286",0.1100664205,2010-08-16 13:30:00,2017-10-23 12:30:00,277.33,14.59,219.05,392.49,-8.99,13.93,-2.49,2.18,199.87,0,0.0959528385889625
"5287",0.1120061779,2010-08-16 14:00:00,2017-10-23 13:00:00,292.07,14.58,228.84,392.56,-8.31,13.9,-2.79,-0.87,-194.13,0,0.0981253022560586
"5288",0.1145592882,2010-08-16 14:30:00,2017-10-23 13:30:00,313.67,14.58,225.78,392.43,-10.46,13.86,-2.49,0.32,16.16,0.02,0.0971642225725826
"5289",0.1234342508,2010-08-16 15:00:00,2017-10-23 14:00:00,261.82,14.57,227.51,392.83,-10.88,13.97,-2.86,1.53,113.19,0,0.095992132338131
"5290",0.1229792966,2010-08-16 15:30:00,2017-10-23 14:30:00,249.82,14.57,225.47,393.42,-9.21,14.02,-2.71,1.31,124.05,0.01,0.095992132338131
"5291",0.125504907,2010-08-16 16:00:00,2017-10-23 15:00:00,211.34,14.56,221.59,394,-8.29,13.89,-3.14,-2.86,-103.28,0,0.0966062232278249
"5292",0.1271324595,2010-08-16 16:30:00,2017-10-23 15:30:00,156.3,14.55,222.61,395.41,-4.24,13.86,-3.08,-0.47,-77.9,0.01,0.0918120705877927
"5293",0.1304523555,2010-08-16 17:00:00,2017-10-23 16:00:00,154.09,14.54,221.48,397.41,-4.2,13.86,-3.26,0.92,-63.05,0.01,0.0845011451031965
"5294",0.137531284,2010-08-16 17:30:00,2017-10-23 16:30:00,101.95,14.53,222.23,398.77,-2.97,13.88,-3.58,-0.15,-39.42,0.01,0.081032376503084
"5295",0.1436438391,2010-08-16 18:00:00,2017-10-23 17:00:00,39.46,14.52,219.77,399.86,2.42,13.84,-3.77,-0.21,134.57,0.01,0.0823141502326616
"5296",0.1459752214,2010-08-16 18:30:00,2017-10-23 17:30:00,31.22,14.51,224.12,400.46,3.67,13.86,-3.83,-0.11,-89.4,0.01,0.08683238315638
"5297",0.1525101918,2010-08-16 19:00:00,2017-10-23 18:00:00,13.73,14.5,226.19,401.23,5.47,13.89,-4.5,0.78,-1.95,0.01,0.0857549259882737
"5298",0.1610922453,2010-08-16 19:30:00,2017-10-23 18:30:00,4.28,14.48,223.01,402.15,6.45,13.89,-5.01,-0.72,-65.98,0.03,0.0800821239471363
"5299",0.1686997526,2010-08-16 20:00:00,2017-10-23 19:00:00,0.94,14.46,226.75,402.54,2.87,13.91,-5.09,-1.21,NA,0.01,0.0766122553651662
"5300",0.1727992195,2010-08-16 20:30:00,2017-10-23 19:30:00,0.01,14.44,226.03,402.91,10.38,13.94,-5.04,-0.19,44.31,0.02,0.0736286194532276
"5301",0.1778402576,2010-08-16 21:00:00,2017-10-23 20:00:00,0,14.42,224.34,403.56,7.07,13.87,-6.56,-0.06,-62.55,0.02,0.0726972068758562
"5302",0.1778402576,2010-08-16 21:30:00,2017-10-23 20:30:00,0,14.4,229.67,404.46,6.33,13.76,-4.01,-0.74,-158.8,0.02,0.072740850252049
"5303",0.1798210581,2010-08-16 22:00:00,2017-10-23 21:00:00,0,14.37,228.52,405.09,6.88,13.76,-4.34,-0.9,156.79,0.02,0.0748013791373099
"5304",0.1876175369,2010-08-16 22:30:00,2017-10-23 21:30:00,0.03,14.36,227.03,405.31,7.36,13.76,-3.49,-1.04,-49.17,0.01,0.0773221028536752
"5305",0.1927940851,2010-08-16 23:00:00,2017-10-23 22:00:00,0,14.36,230.45,405.99,5.04,13.82,-3.04,0.11,50.16,0.03,0.0807119274189927
"5306",0.2000844333,2010-08-16 23:30:00,2017-10-23 22:30:00,-0.03,14.35,228.17,406.79,5.43,13.84,-3.24,-0.17,1.94,0.02,0.0808267376201621
"5307",0.2051356713,2010-08-17 00:00:00,2017-10-23 23:00:00,-0.02,14.34,232.05,407.14,6.56,13.86,-3.16,0.33,-33.97,0.02,0.0802429343929669
"5308",0.0500408275,2010-08-17 00:30:00,2017-10-23 23:30:00,0,14.34,233.55,407.26,3,13.9,-2.88,0.65,30.7,0.02,0.078751370300524
"5309",0.0513083262,2010-08-17 01:00:00,2017-10-23 00:00:00,0,14.33,234.63,406.34,4.22,13.91,-3.11,0.88,-121.09,0.02,0.0765326364208576
"5310",0.0491391549,2010-08-17 01:30:00,2017-10-23 00:30:00,0.01,14.32,228.2,406.33,4.71,13.93,-3.07,0.89,-14.19,0.02,0.0752178024605472
"5311",0.0525720657,2010-08-17 02:00:00,2017-10-23 01:00:00,-0.03,14.31,225.85,405.62,5.25,13.97,-3.1,1.27,-54.3,0.02,0.0739752737692978
"5312",0.0560528339,2010-08-17 02:30:00,2017-10-23 01:30:00,0,14.3,226.22,403.76,11.02,14.04,-3.12,0.75,34.67,0.02,0.0733021712117929
"5313",0.066033382,2010-08-17 03:00:00,2017-10-23 02:00:00,0.01,14.29,230.76,402.73,4.21,14.1,-2.75,0.95,171.18,0.02,0.0769443700484285
"5314",0.0703529312,2010-08-17 03:30:00,2017-10-23 02:30:00,0.02,14.29,230.8,402.54,7.3,14.22,-2.05,1.37,101.83,0.02,0.0826476345872471
"5315",0.0684329679,2010-08-17 04:00:00,2017-10-23 03:00:00,-0.02,14.28,234.71,402.29,4.99,14.28,-2.2,0.6,-29.74,0.02,0.084944484216888
"5316",0.0700046733,2010-08-17 04:30:00,2017-10-23 03:30:00,0.03,14.28,237.2,402.23,3.94,14.33,-1.85,0.21,22.04,0.02,0.0936577665372189
"5317",0.079882327,2010-08-17 05:00:00,2017-10-23 04:00:00,0,14.28,237.26,403.08,4.77,14.48,-1.93,1.86,72.05,0.02,0.103256066480679
"5318",0.0855800248,2010-08-17 05:30:00,2017-10-23 04:30:00,1.47,14.28,237.42,404.24,5.73,14.67,-1.94,2.78,109.84,0.02,0.102087825577024
"5319",0.082487191,2010-08-17 06:00:00,2017-10-23 05:00:00,15.73,14.28,235.21,404.2,1.95,14.66,-1.84,1.59,29.52,0.02,0.106968322654206
"5320",0.0874275956,2010-08-17 06:30:00,2017-10-23 05:30:00,28.19,14.28,246.77,404.72,0.2,14.53,-1.68,-0.51,-120.18,0.02,0.11373564150362
"5321",0.0906393043,2010-08-17 07:00:00,2017-10-23 06:00:00,44.28,14.28,233.84,405.25,1.43,14.44,-1.46,-1.48,-151.42,0.03,0.130226897204208
"5322",0.1006750654,2010-08-17 07:30:00,2017-10-23 06:30:00,63.06,14.29,231.11,404.51,1.72,14.24,-0.88,-0.54,-108.28,0.02,0.156370426709129
"5323",0.1525344739,2010-08-17 08:00:00,2017-10-23 07:00:00,88.27,14.29,234.32,402.43,0.87,14.22,-0.93,0.42,-60,0.02,0.184319939887723
"5324",0.3749149394,2010-08-17 08:30:00,2017-10-23 07:30:00,108.79,14.3,229.59,398.84,-2.72,14.26,-0.17,0.25,15.02,0.02,0.217502839832227
"5325",0.9959146457,2010-08-17 09:00:00,2017-10-23 08:00:00,216.23,14.31,234.69,395,-3.5,14.24,0.59,1.09,-1.7,0.02,0.290713311785174
"5326",1.8368499025,2010-08-17 09:30:00,2017-10-23 08:30:00,324.49,14.32,231.46,392.61,-13.08,14.34,1.59,2.48,84.14,0.03,0.311445368970704
"5327",2.8070527378,2010-08-17 10:00:00,2017-10-23 09:00:00,517.45,14.35,226.24,392.36,-17.98,14.3,2.78,2.64,-28.42,0.02,0.338431460779934
"5328",3.6626471777,2010-08-17 10:30:00,2017-10-23 09:30:00,368.86,14.37,237.75,388.28,-16.29,14.14,2.66,2.66,-21.42,0.01,0.39433138936978
"5329",4.6700306641,2010-08-17 11:00:00,2017-10-23 10:00:00,291.97,14.4,241.54,386.26,-15.89,14.1,3.95,3.33,-71.29,0,0.465877297838346
"5330",4.9211598951,2010-08-17 11:30:00,2017-10-23 10:30:00,660.45,14.44,244.32,385.65,-24.89,14.18,4.78,6.23,62.82,-0.01,0.489470434282474
"5331",4.8403415278,2010-08-17 12:00:00,2017-10-23 11:00:00,490.42,14.48,239.8,385.9,-21.43,14.18,4.86,11.91,16.15,-0.02,0.480004771423911
"5332",3.6290107797,2010-08-17 12:30:00,2017-10-23 11:30:00,518.11,14.52,243.48,389.41,-22.64,14.36,4.43,4.92,111.4,-0.01,0.349966002837835
"5333",2.1650964352,2010-08-17 13:00:00,2017-10-23 12:00:00,365.83,14.55,245.08,389.75,-16.54,14.16,3.57,1.75,-92.82,0,0.262838426693419
"5334",1.3028827532,2010-08-17 13:30:00,2017-10-23 12:30:00,398.33,14.58,242.1,387.79,-16.31,14.28,3.35,8.8,71.42,-0.04,0.223381142538819
"5335",1.1259768063,2010-08-17 14:00:00,2017-10-23 13:00:00,398,14.59,254.73,385.86,-15.86,14.27,3.04,6.38,35.72,-0.01,0.293784239510512
"5336",1.6720592241,2010-08-17 14:30:00,2017-10-23 13:30:00,480.85,14.62,260.42,384.15,-19.63,14.1,3.96,1.29,30.39,-0.01,0.385889470948448
"5337",3.2624683051,2010-08-17 15:00:00,2017-10-23 14:00:00,470.46,14.64,251.98,384.18,-16.34,13.99,4.14,-2.56,-110.81,0,0.472082545577505
"5338",4.3024252493,2010-08-17 15:30:00,2017-10-23 14:30:00,561.1,14.67,250.48,384.75,-22.47,14.18,4.7,-14.71,18.4,0.02,0.497579638873836
"5339",3.9984402844,2010-08-17 16:00:00,2017-10-23 15:00:00,516.2,14.7,242.78,387.1,-19.25,14.45,4.31,-7.6,78.31,0.02,0.484567520740052
"5340",3.1189666463,2010-08-17 16:30:00,2017-10-23 15:30:00,365.28,14.73,236.33,386.87,-20.24,14.9,3.71,0.98,NA,0.02,0.491104179585613
"5341",2.8430879932,2010-08-17 17:00:00,2017-10-23 16:00:00,201.94,14.74,246.71,386.59,-8.13,14.64,2.88,7.58,-45.18,0.01,0.482796266175866
"5342",2.4328657831,2010-08-17 17:30:00,2017-10-23 16:30:00,242.09,14.76,246.95,387,-8.82,14.31,3.02,8.53,-128.78,-0.02,0.496847009569722
"5343",2.3004694743,2010-08-17 18:00:00,2017-10-23 17:00:00,188.37,14.77,236.21,386.61,-4.81,13.96,2.62,7.02,-180.56,0,0.518388397697203
"5344",1.9205518428,2010-08-17 18:30:00,2017-10-23 17:30:00,155.91,14.79,238.25,389.1,-5.12,13.74,2.64,0.04,-88.59,0,0.452913922960241
"5345",1.2721900832,2010-08-17 19:00:00,2017-10-23 18:00:00,140.29,14.79,233.28,391.44,-6.52,13.46,1.41,-5.27,-60.05,0.02,0.406270714340575
"5346",0.8166201875,2010-08-17 19:30:00,2017-10-23 18:30:00,29.01,14.8,230.12,392.56,1.51,13.46,1.21,0.48,-55.24,0.01,0.372670206503333
"5347",0.5610800727,2010-08-17 20:00:00,2017-10-23 19:00:00,4.46,14.8,228.58,393.14,2.82,13.53,0.49,-0.34,57.37,0.03,0.346357905052503
"5348",0.4061126131,2010-08-17 20:30:00,2017-10-23 19:30:00,0.14,14.79,228.06,394.13,2.5,13.33,-0.2,-0.25,-78.88,0.02,0.373849585348891
"5349",0.3550183894,2010-08-17 21:00:00,2017-10-23 20:00:00,0.02,14.78,222.55,395.44,1.97,13.3,-0.42,2.31,33.78,0.03,0.36816467640627
"5350",0.3098288209,2010-08-17 21:30:00,2017-10-23 20:30:00,-0.03,14.77,211.98,395.17,2.14,13.33,-0.54,-8.7,-73.08,0.09,0.366526753329449
"5351",0.2821844293,2010-08-17 22:00:00,2017-10-23 21:00:00,0.03,14.77,204.99,395.71,1.03,13.44,-0.33,-4.64,-24.95,0.1,0.416592244964528
"5352",0.2868263982,2010-08-17 22:30:00,2017-10-23 21:30:00,0,14.76,209.13,394.99,2.52,13.47,-0.64,-3.82,0.59,0.14,0.455526159509967
"5353",0.2893565941,2010-08-17 23:00:00,2017-10-23 22:00:00,-0.02,14.75,199.47,396.26,2.93,13.46,-0.63,-3.51,-14.95,0.2,0.469624005884064
"5354",0.2849753013,2010-08-17 23:30:00,2017-10-23 22:30:00,0.03,14.74,205.65,397.34,2.8,13.25,-0.62,1.29,-106.39,0.08,0.447360946475913
"5355",0.2604788967,2010-08-18 00:00:00,2017-10-23 23:00:00,0.02,14.73,210.83,396.1,2.4,13.34,-0.74,-0.21,26.52,0.12,0.50735970109129
"5356",0.1862224651,2010-08-18 00:30:00,2017-10-23 23:30:00,0,14.73,210.98,395.89,4.37,13.34,-0.53,0.37,29.84,0.1,0.545155041355205
"5357",0.2322670473,2010-08-18 01:00:00,2017-10-23 00:00:00,0,14.72,220.39,396.7,1.64,13.06,-0.95,3.21,-92.76,0.09,0.546600274708001
"5358",0.2556775278,2010-08-18 01:30:00,2017-10-23 00:30:00,0,14.71,222.8,395.82,1.82,12.86,-0.82,2.22,-108.05,0.08,0.416135344958872
"5359",0.1949155129,2010-08-18 02:00:00,2017-10-23 01:00:00,-0.01,14.71,205.96,397.76,5.48,12.74,-0.32,-0.11,39.3,0.11,0.238414239190265
"5360",0.0891329728,2010-08-18 02:30:00,2017-10-23 01:30:00,0.04,14.7,208.12,399.92,7.52,12.81,-0.79,-2.05,2.12,0.14,0.160454707310204
"5361",0.0399865282,2010-08-18 03:00:00,2017-10-23 02:00:00,0.02,14.69,221.33,400.6,5.27,12.42,-1.11,2.9,-75.19,0.2,0.134700488207895
"5362",0.0245780216,2010-08-18 03:30:00,2017-10-23 02:30:00,0.05,14.69,228.8,398.67,2.13,12.32,-1.12,3.02,-108.38,0.09,0.115008492337057
"5363",0.018425669,2010-08-18 04:00:00,2017-10-23 03:00:00,0.03,14.68,228.7,399.13,6.13,12.52,-1.59,1.67,42.77,0.04,0.105730736624887
"5364",0.0295072082,2010-08-18 04:30:00,2017-10-23 03:30:00,-0.01,14.66,193.07,398.87,2.59,13.36,-1.93,-6.65,NA,0.02,0.0984721413664493
"5365",0.0361943125,2010-08-18 05:00:00,2017-10-23 04:00:00,0.01,14.65,186.05,399.95,3.37,14.13,-1.59,-14.91,NA,0.07,0.101990990031334
"5366",0.0378066315,2010-08-18 05:30:00,2017-10-23 04:30:00,0.33,14.64,197.58,400.36,1.68,14.28,-1.53,-9.49,5.09,0.13,0.122843090807913
"5367",0.0409088199,2010-08-18 06:00:00,2017-10-23 05:00:00,2.76,14.63,202.08,400.01,2.08,14.31,-1.5,-3.54,-19.44,0.06,0.142319611549076
"5368",0.038428449,2010-08-18 06:30:00,2017-10-23 05:30:00,7.96,14.62,195.57,399.22,1.63,14.49,-1.4,-0.95,50.81,0.05,0.142185019825128
"5369",0.0520577192,2010-08-18 07:00:00,2017-10-23 06:00:00,21.62,14.61,187.91,397.57,0.73,14.59,-1.29,0.1,37.85,0.07,0.141795582158005
"5370",0.0551416707,2010-08-18 07:30:00,2017-10-23 06:30:00,37.39,14.61,195.01,395.57,1.16,14.72,-0.77,0.45,30.9,0.08,0.138165407801019
"5371",0.0549726725,2010-08-18 08:00:00,2017-10-23 07:00:00,88.47,14.6,201.99,396.75,-2.08,14.73,-0.53,1.59,27.08,0.13,0.158418434787914
"5372",0.0955497783,2010-08-18 08:30:00,2017-10-23 07:30:00,198.57,14.6,203.41,399,-6.11,14.6,0.33,2.33,-43.62,0.13,0.184350506513677
"5373",0.1043932576,2010-08-18 09:00:00,2017-10-23 08:00:00,234.65,14.61,200.64,399.84,-6.41,14.62,0.92,2.5,20.62,0.07,0.149441689056596
"5374",0.0858566433,2010-08-18 09:30:00,2017-10-23 08:30:00,244.32,14.62,221.35,398.09,-8.19,14.57,1.01,-0.7,-10.87,0.08,0.135092707772597
"5375",0.1497450817,2010-08-18 10:00:00,2017-10-23 09:00:00,213.2,14.63,222.5,397.5,-6.06,14.56,1.69,-0.93,-16.91,0.08,0.15070428881639
"5376",0.1417958995,2010-08-18 10:30:00,2017-10-23 09:30:00,454.12,14.64,222.14,396.63,-19.1,14.87,1.82,3.48,141.33,0.01,0.126105977128229
"5377",0.1124500092,2010-08-18 11:00:00,2017-10-23 10:00:00,355.88,14.66,225.67,400.76,-15.28,14.91,2.04,5.5,85.45,0.04,0.136669098232465
"5378",0.1118327906,2010-08-18 11:30:00,2017-10-23 10:30:00,315.34,14.67,228.45,403.97,-14.55,14.78,1.71,1.6,-13.21,0.01,0.152647823647703
"5379",0.1271121894,2010-08-18 12:00:00,2017-10-23 11:00:00,253.85,14.68,228.57,404.94,-16.09,14.97,1.53,-3.2,-38.45,0.02,0.160341183221447
"5380",0.1456363796,2010-08-18 12:30:00,2017-10-23 11:30:00,197.04,14.69,219.88,405.44,-8.2,15.26,1.38,1.14,146.23,-0.04,0.158279920013297
"5381",0.1975322615,2010-08-18 13:00:00,2017-10-23 12:00:00,159.98,14.7,215.8,403.22,-7.95,15.07,1.47,1.91,-72.24,0.01,0.17263726769892
"5382",0.6754376701,2010-08-18 13:30:00,2017-10-23 12:30:00,183.41,14.71,219.84,401.96,-5.32,15.38,2.28,-1.96,112.79,0,0.229289598343487
"5383",1.1913832464,2010-08-18 14:00:00,2017-10-23 13:00:00,422.8,14.72,221.91,401.05,-18.26,15.31,2.96,2.87,22.94,0.01,0.22217128829329
"5384",2.9758030926,2010-08-18 14:30:00,2017-10-23 13:30:00,387.53,14.74,223.38,398.68,-17.79,15.13,4.39,0.02,-109.1,0.02,0.366439005173396
"5385",5.2901010514,2010-08-18 15:00:00,2017-10-23 14:00:00,721.37,14.78,224.97,397.14,-29.31,15.19,6.59,1.88,-8.28,0.02,0.490996842544121
"5386",6.4652360078,2010-08-18 15:30:00,2017-10-23 14:30:00,950.92,14.83,218.33,394.75,-34.9,15.31,7.59,0.74,94.13,0.01,0.577195027277114
"5387",6.4251622142,2010-08-18 16:00:00,2017-10-23 15:00:00,1053.38,14.88,207.32,393.99,-28.89,15.46,7.57,4.4,49.44,-0.02,0.639370815813635
"5388",5.4210836705,2010-08-18 16:30:00,2017-10-23 15:30:00,748.41,14.93,212.26,393.72,-22.29,15.47,7.41,9.66,61.38,-0.02,0.59228455911487
"5389",4.8238526435,2010-08-18 17:00:00,2017-10-23 16:00:00,720.77,14.98,216.41,392.21,-17.23,15.76,6.64,1.35,17.85,-0.1,0.645977553647461
"5390",3.7843827684,2010-08-18 17:30:00,2017-10-23 16:30:00,399.91,15.02,213.52,393.02,-13.64,15.64,5.79,19.83,100.08,-0.08,0.542365685427842
"5391",2.886598786,2010-08-18 18:00:00,2017-10-23 17:00:00,438.46,15.05,218.63,392.74,-10.71,15.27,4.74,10.01,-39.03,-0.09,0.545434367864976
"5392",1.9319841752,2010-08-18 18:30:00,2017-10-23 17:30:00,124.52,15.06,215.27,395.06,-6.17,14.91,3.43,3.64,-97.45,-0.04,0.427037905413056
"5393",1.1383680484,2010-08-18 19:00:00,2017-10-23 18:00:00,119.08,15.07,207.13,397.85,-4.94,14.65,2.65,4.29,-106.06,-0.03,0.373782390415283
"5394",0.6917992017,2010-08-18 19:30:00,2017-10-23 18:30:00,40.43,15.07,209.59,399.66,-0.41,14.59,1.62,-6.64,-155.86,0,0.375133785369089
"5395",0.5020412155,2010-08-18 20:00:00,2017-10-23 19:00:00,6.36,15.07,208.97,400.03,2.81,14.72,1.27,8.18,122.7,0,0.414482556288261
"5396",0.3950235017,2010-08-18 20:30:00,2017-10-23 19:30:00,0.09,15.06,205.39,399.78,1.75,14.64,0.71,-12.96,-16.21,0.04,0.387055859576619
"5397",0.291425086,2010-08-18 21:00:00,2017-10-23 20:00:00,0.06,15.05,198.94,400.29,3.55,14.6,0.41,-0.42,-170.4,0.04,0.329872779144929
"5398",0.2074248145,2010-08-18 21:30:00,2017-10-23 20:30:00,0.03,15.04,199.04,401.66,8.87,14.68,0.17,-13.4,34.16,0.11,0.266383824992635
"5399",0.1455175277,2010-08-18 22:00:00,2017-10-23 21:00:00,0.05,15.03,204.44,402.33,5.44,14.6,0.04,-7.54,-77.47,0.13,0.246533533309883
"5400",0.1047653791,2010-08-18 22:30:00,2017-10-23 21:30:00,0,15.01,214.39,403.42,3.86,14.4,-0.24,-1.52,-57.72,0.09,0.231229548649227
"5401",0.0802874791,2010-08-18 23:00:00,2017-10-23 22:00:00,-0.01,15,218.88,405.23,2.69,14.23,0.15,2.66,-8.35,0.05,0.212225978330538
"5402",0.0603429875,2010-08-18 23:30:00,2017-10-23 22:30:00,0,14.99,222.51,407.03,4.28,14.26,0.14,-3.58,-64.83,0.05,0.195470808696301
"5403",0.0453775445,2010-08-19 00:00:00,2017-10-23 23:00:00,0.02,14.98,214.66,407.92,3.41,14.38,0.06,-5.43,49.91,0.06,0.182431994597445
"5404",0.0975046609,2010-08-19 00:30:00,2017-10-23 23:30:00,-0.01,14.98,218.52,409.41,7.04,14.59,0.34,-5.27,52.27,0.05,0.175792471706328
"5405",0.0915260641,2010-08-19 01:00:00,2017-10-23 00:00:00,-0.02,14.97,226.37,411.58,2.13,14.78,-0.01,-0.03,20.15,0.03,0.164334289391311
"5406",0.0846544298,2010-08-19 01:30:00,2017-10-23 00:30:00,-0.01,14.96,221.66,414,2.63,14.87,-0.07,-0.61,47.27,0.03,0.161301458521155
"5407",0.0834351549,2010-08-19 02:00:00,2017-10-23 01:00:00,0.03,14.95,217.9,415.88,3.81,14.98,-0.14,-1.68,22.91,0.06,0.159517671621321
"5408",0.0804960754,2010-08-19 02:30:00,2017-10-23 01:30:00,0,14.95,218.27,416.39,10.28,15.06,0.08,-1.39,62.6,0.06,0.197270220754038
"5409",0.0851619369,2010-08-19 03:00:00,2017-10-23 02:00:00,0.03,14.94,222.93,417.99,2.37,15.1,-0.39,-1.09,-12.29,0.07,0.231427256865697
"5410",0.0900239115,2010-08-19 03:30:00,2017-10-23 02:30:00,0.02,14.93,228.68,418.32,3.25,15.07,-0.74,-1.13,27.92,0.07,0.272923696738828
"5411",0.0986503741,2010-08-19 04:00:00,2017-10-23 03:00:00,0.03,14.92,230.77,418.07,1.81,15.17,-1.23,-1.02,1.35,0.07,0.28304045389605
"5412",0.0986803658,2010-08-19 04:30:00,2017-10-23 03:30:00,0.02,14.9,235.49,418.83,2.07,15.07,-2.05,-0.97,-0.31,0.09,0.296536436563011
"5413",0.0953952131,2010-08-19 05:00:00,2017-10-23 04:00:00,0.05,14.88,254.09,421.41,0.7,14.98,-2.4,-1.4,-41.31,0.07,0.258828593624775
"5414",0.1011937236,2010-08-19 05:30:00,2017-10-23 04:30:00,1.26,14.85,252.31,420.77,2.49,14.33,-2.89,-1.56,NA,0.13,0.274590639613278
"5415",0.1609410712,2010-08-19 06:00:00,2017-10-23 05:00:00,19.2,14.83,238.91,418.67,2.85,13.79,-2.5,-2.2,NA,0.21,0.26961310339614
"5416",0.2852469921,2010-08-19 06:30:00,2017-10-23 05:30:00,73.15,14.81,224.52,417.5,0.16,13.06,-2.34,-3.9,NA,0.23,0.261783443009598
"5417",0.8767123006,2010-08-19 07:00:00,2017-10-23 06:00:00,121.85,14.79,207.23,412.89,-3.11,12.65,-1.87,-4.67,NA,0.49,0.351544106009396
"5418",2.6042099151,2010-08-19 07:30:00,2017-10-23 06:30:00,286.35,14.78,213.02,407.18,-9.15,12.52,-0.7,-3.49,-77.09,0.54,0.458104190547018
"5419",4.3044300382,2010-08-19 08:00:00,2017-10-23 07:00:00,521.37,14.77,228.46,400.14,-12.66,12.75,0.42,-1.67,99.74,0.2,0.564629465474207
"5420",5.7420815449,2010-08-19 08:30:00,2017-10-23 07:30:00,734.12,14.78,216.35,396.22,-7.34,12.64,2.05,0.82,-2.23,0.18,0.631090057397578
"5421",6.6910371509,2010-08-19 09:00:00,2017-10-23 08:00:00,803.46,14.8,218.84,393.05,-4.86,12.9,3.21,2.57,63.19,0.08,0.727735240736778
"5422",7.3028619679,2010-08-19 09:30:00,2017-10-23 08:30:00,917.01,14.83,229.93,390.52,-17.39,13.23,4.33,3.86,97.66,-0.32,0.817987734685879
"5423",7.8309325195,2010-08-19 10:00:00,2017-10-23 09:00:00,1110.06,14.86,234.41,387.08,-18.37,13.13,4.49,13.03,32.55,-0.26,0.957051204118181
"5424",8.9231509483,2010-08-19 10:30:00,2017-10-23 09:30:00,868.65,14.9,225.13,386.82,-13.29,13.06,5.85,13.26,-54.02,-0.36,1.00967055600091
"5425",9.2878244122,2010-08-19 11:00:00,2017-10-23 10:00:00,1266.97,14.93,233.11,385.35,-20.73,12.37,6.55,5.35,-57.2,-0.26,1.0874183171342
"5426",9.2716430611,2010-08-19 11:30:00,2017-10-23 10:30:00,1246.22,14.98,250.94,384.69,-19.19,12.11,8.22,3.94,-111.06,-0.42,1.14538022502612
"5427",9.1143169047,2010-08-19 12:00:00,2017-10-23 11:00:00,1417.58,15.04,256.39,384.6,-22.61,11.75,8.41,8.5,-180.55,-0.41,1.14121128264101
"5428",9.2088781755,2010-08-19 12:30:00,2017-10-23 11:30:00,1367.61,15.1,267.73,384.59,-20.67,11.31,8.33,6.44,-171.17,-0.29,1.20717806235365
"5429",8.8495970346,2010-08-19 13:00:00,2017-10-23 12:00:00,1312.38,15.15,256.2,384.56,-22.32,10.66,8.29,8.45,NA,-0.39,1.23921812711692
"5430",8.7718085091,2010-08-19 13:30:00,2017-10-23 12:30:00,1380.49,15.2,277.14,383.63,-17.29,10.66,8.91,5.59,-69.36,-0.25,1.29536930161196
