TIMESTAMP_START,TIMESTAMP_END,DTime,NETRAD,P,PA,PPFD_DIF,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,TA,TS,TS_2,TS_3,WD,WS,CO2,FC,H,H2O,LE,SB,SC,SH,SLE,TAU,USTAR,ZL,PRI,G,SAP_FLOW
201010072200,201010072230,280.938,-59.05,0,97.99,0,0.04,0.02,92.08,-1.71,2.4,13.12,13.34,13.32,13.14,58.66,1.83,425.51,1.03,-22.33,13.57,-1.91,-1.58,0.96,-0.53,3.2,0.07,0.25,0.4,-9999,-0.945,0.0154586138888889
201010072230,201010072300,280.958,-46.92,0,97.98,0,0.04,0.05,92.36,-1.75,2.4,13.05,13.32,13.31,13.15,56.13,1.7,425.72,0.52,-18.41,13.51,-0.11,-1.71,1.4,-1.06,-25.41,0.05,0.2,0.64,-9999,-1.075,0.00559735044444444
201010072300,201010072330,280.979,-38.83,0,97.98,0,0.03,0.01,92.4,-1.83,2.34,12.92,13.3,13.29,13.15,45.04,1.51,425.97,0.34,-13.37,13.39,0.63,-1.89,-1.66,-1.99,-69.58,0.03,0.16,0.91,-9999,-1.26,0.00402669533333333
201010072330,201010080000,281,-32.72,0,97.99,0,0.02,0.06,92.79,-1.69,2.09,12.69,13.28,13.28,13.15,44.82,1.86,426.51,0.23,-10.16,13.3,1.35,-2.13,0.11,-3.5,-23.75,0.03,0.16,0.63,-9999,-1.495,0
201010080000,201010080030,281.021,-28.62,0,97.99,0,0.02,0.02,93.23,-1.66,2.12,12.6,13.25,13.27,13.15,54.97,1.83,427.09,0.34,-17.09,13.29,0.24,-2.58,0.42,-1.36,-5.07,0.04,0.2,0.61,-9999,-1.63,0.00927712633333333
201010080030,201010080100,281.042,-25.41,0,98,0,-0.02,0.06,93.15,-1.71,2.05,12.57,13.23,13.25,13.15,57.7,1.72,428.38,0.39,-13.7,13.2,0.3,-2.35,0.75,-0.52,-49.28,0.03,0.17,0.71,-9999,-1.71,0.010438274
201010080100,201010080130,281.062,-22.82,0,98,0,0,0.06,93.42,-1.7,1.9,12.37,13.21,13.24,13.14,67.07,1.54,429.78,-0.51,-8.62,13.06,0.03,-2.57,0.74,-3.03,-47.67,0.02,0.13,0.94,-9999,-1.94,0.0120089291111111
201010080130,201010080200,281.083,-20.92,0,98.01,0,0.03,0.02,93.65,-1.82,1.65,12.05,13.18,13.23,13.14,88.77,1.36,435.64,1.52,-14.12,12.77,-2.13,-3.07,3.11,-4.96,-91.89,0.02,0.13,1.56,-9999,-2.115,0.0168490092222222
201010080200,201010080230,281.104,-19.16,0,98.01,0,0.06,0.04,94.15,-1.59,1.62,11.85,13.16,13.21,13.14,87.35,1.3,437.22,0.67,-15.05,12.73,1.43,-2.98,1.63,-3.08,-92.32,0.03,0.15,1.1,-9999,-2.35,0.0196551963333333
201010080230,201010080300,281.125,-18.29,0,97.99,0,0.05,0.05,94.4,-1.58,1.83,11.98,13.14,13.19,13.13,61.22,1.11,433.07,0.67,-16.34,12.81,1.78,-3.22,-0.99,2.01,-10.39,0.01,0.11,3.1,-9999,-2.585,0.0196551963333333
201010080300,201010080330,281.146,-17.48,0,97.97,0,0.06,0.04,94.3,-2.03,1.63,11.6,13.11,13.18,13.13,53.74,1,435.7,-1.08,0.29,12.36,-1.31,-3.73,0.29,-5.86,-91.25,0.01,0.07,-0.2,-9999,-2.78,0.0213433545555556
201010080330,201010080400,281.167,-16.17,0,97.97,0,0.02,0.06,94.61,-1.88,1.46,11.27,13.08,13.16,13.12,54.07,0.99,437.82,-1.6,-1.39,12.14,12.13,-4.02,1.34,-5.05,-103.86,0.01,0.09,0.5,-9999,-3.07,0.0232780361111111
201010080400,201010080430,281.188,-15.78,0,97.98,0,0.06,0.04,94.92,-1.65,1.98,11.02,13.05,13.14,13.11,33.19,0.9,441.74,1.17,-1.49,11.88,0.86,-4.4,4.39,-3.81,-135.69,0.01,0.08,0.8,-9999,-3.45,0.0232780361111111
201010080430,201010080500,281.208,-13.96,0,97.99,0,0.03,0.07,95.2,-1.42,1.64,10.75,13.01,13.12,13.1,44.26,1.16,444.73,0.41,-3.09,12.18,-0.71,-5.15,-2.14,-4.18,6.05,0.01,0.1,0.93,-9999,-3.885,0.0248744947777778
201010080500,201010080530,281.229,-13.03,0,97.99,0,0.68,0.08,95.41,-1.37,1.34,10.37,12.97,13.1,13.1,64.09,1.16,447.45,-2.64,1.24,11.69,-4.21,-5.25,5.29,-5.98,-64.09,0.02,0.14,-0.11,-9999,-3.99,0.028955365
201010080530,201010080600,281.25,-4.88,0,98,14.48,17.53,1.07,95.63,7.26,2.81,10.38,12.94,13.07,13.09,32.76,1.16,447.87,0.07,-1.69,11.8,1.27,-5.34,-0.48,0.25,-52.14,0.01,0.07,1.13,-9999,-4.39,0.0311262633333333
201010080600,201010080630,281.271,23.02,0,98.01,68.63,76.67,5.23,95.73,40.75,8.91,10.23,12.9,13.05,13.08,21.44,0.96,447.87,0.26,-4.61,12.02,1.88,-5.65,-4.72,-2.35,59.93,0.01,0.1,1.17,0.577847838,-4.38,0.0304912372222222
201010080630,201010080700,281.292,72.53,0,98.02,122.86,185.28,9.83,95.82,98.44,17.07,10.77,12.87,13.02,13.06,22.43,0.89,440.92,-1.25,13.78,12.76,6.79,-5.08,-1.96,8.33,144.27,0.01,0.11,-2.68,0.552780763,-4.13,0.0394944125555556
201010080700,201010080730,281.312,156.89,0,98.02,168.52,336.43,15.75,95.8,189.84,23.13,11.44,12.83,12.99,13.05,32.08,1.19,440.82,-4.07,17.48,13.44,-5.37,-4.98,-0.48,10.39,-9999,0.06,0.22,-0.42,0.588195013,-3.715,0.0462023723333333
201010080730,201010080800,281.333,239.22,0,98.05,197.91,488,22.16,95.73,288.72,31.56,12.36,12.8,12.96,13.04,354.17,0.71,437.57,2.03,23.78,14.26,3.95,-3.88,0.84,14.29,-9999,0.02,0.14,-2.36,0.6025868,-2.925,0.0508926113333333
201010080800,201010080830,281.354,270.23,0,98.05,222.37,624.87,28.56,94.72,375.19,38.68,13.53,12.77,12.97,13.08,16.26,0.97,424.8,-4.68,65.3,13.97,34.71,-2.86,-16.25,17.77,-9999,0.04,0.18,-2.76,0.598902197,-1.915,0.0601513713333333
201010080830,201010080900,281.375,325.47,0.4,98.06,236.22,721.92,34.15,86.21,441.17,42.98,14.96,12.77,12.95,13.08,12.97,0.82,422.75,-4.69,94.3,14.07,58.31,-0.66,9.99,21.76,-9999,0.03,0.17,-5.22,0.593770504,-0.665,0.147874542777778
201010080900,201010080930,281.396,373.84,0,98.06,252.8,813.68,39.53,82.78,496.96,49.05,15.52,12.78,12.92,13.04,10.69,1.82,419.41,-5.28,62.45,14.09,49.42,1.13,-4.28,8.58,-9999,0.16,0.37,-0.33,0.602215497,0.815,0.546631429555556
201010080930,201010081000,281.417,405.47,0,98.05,255.17,886.75,43.84,78.26,539.48,57.05,16.49,12.81,12.89,12.98,24.9,1.51,417.87,-7.59,79.24,14.06,63.97,3.42,0.97,14.58,19.08,0.13,0.34,-0.54,0.621460067,2.47,1.614177462
201010081000,201010081030,281.438,428.28,0,98.04,238.1,942.34,48.21,73.65,570.77,63.63,17.14,12.85,12.88,12.96,11.19,1.9,416.26,-7.74,103.4,14.07,67.58,5.11,-2.44,9.83,-3.76,0.16,0.37,-0.54,0.629827114,3.845,3.33870292677778
201010081030,201010081100,281.458,440.48,0,98.01,225.38,976.14,51.75,73.55,589.19,68.52,17.4,12.91,12.9,12.95,19.88,2.35,414.81,-7.11,105.08,14.2,70.34,7.01,0.21,3.95,-2.04,0.28,0.5,-0.23,0.645723651,5.115,4.58686609544444
201010081100,201010081130,281.479,439.9,0,97.99,227.38,985.23,54.02,72.99,593.17,72.21,17.48,12.98,12.92,12.94,23.88,2.41,414.12,-7.65,113.7,14.15,69.48,8.38,-0.56,1.2,-19.35,0.26,0.48,-0.28,0.649010618,6.16,4.96014265155556
201010081130,201010081200,281.5,428.91,0,97.99,236.6,974.55,54.78,71.55,584.23,73.82,17.66,13.05,12.95,12.94,30.32,2.35,412.95,-9.76,128.53,13.95,86.59,8.22,0.29,2.79,27.73,0.28,0.5,-0.28,0.65478748,6,5.08255907366667
201010081200,201010081230,281.521,409.01,0,97.98,250.3,945.49,53.91,70.23,564.26,73.12,17.72,13.12,12.99,12.94,32.29,2.57,412.84,-8.63,108.2,13.79,92.02,8.34,-1.64,0.83,-9999,0.29,0.5,-0.23,0.650275082,6.12,5.25904239822222
201010081230,201010081300,281.542,368.56,0,97.97,252.01,876.64,50.99,70.87,519.83,69.04,17.72,13.19,13.03,12.95,40.94,2.59,415.11,-11.34,127.09,13.83,77.99,8.35,0.53,-0.03,71.3,0.36,0.56,-0.19,0.631184585,6.135,5.08988447722222
201010081300,201010081330,281.562,336.85,0,97.95,234.19,825.87,48.95,69.86,485.89,66.91,17.95,13.26,13.07,12.96,44.72,2.79,414.32,-6.89,69.24,13.84,65,8.14,-0.24,3.45,19.38,0.35,0.55,-0.11,0.622572993,5.925,4.83614384
201010081330,201010081400,281.583,282.49,0,97.93,205.44,736.24,44.4,68.26,426.95,61.43,18.5,13.31,13.11,12.97,50.12,2.48,413.28,-8.6,70.88,13.97,69.85,7.44,-0.02,8.35,26.45,0.26,0.48,-0.17,0.619902724,5.86,4.85692298144444
201010081400,201010081430,281.604,202.2,0,97.93,173.07,590,36.49,67.83,334.82,49.9,18.69,13.37,13.15,12.98,45.39,2.44,413.17,-5.81,30.19,14.01,44.71,7.81,2.18,2.76,131.2,0.21,0.43,-0.1,0.62561657,5.91,4.63985563688889
201010081430,201010081500,281.625,119.41,0,97.92,141.34,412.32,27.9,69.3,239.63,39.57,18.42,13.42,13.19,12.99,41.45,2.64,412.6,-6.64,20.24,14.08,47.42,7.27,-2.08,-4.08,-2.3,0.25,0.47,-0.05,0.623972162,5.68,4.15324069566667
201010081500,201010081530,281.646,56.12,0,97.91,119.77,275.17,20.95,70.84,167.68,32.62,17.99,13.47,13.24,13.01,47.46,2.44,412.9,-4.07,0.22,14.01,22.35,6.85,0.66,-6.47,32.66,0.17,0.39,0,0.616256455,5.265,3.53195077444444
201010081530,201010081600,281.667,-5.85,0,97.91,86.13,149.08,12.15,74.14,91.05,21.28,17.32,13.51,13.28,13.03,49.47,2.06,414.32,-1.38,-18.51,14.13,10.51,5.91,1.13,-10.02,-53.18,0.12,0.32,0.15,-9999,4.64,2.797680345
201010081600,201010081630,281.688,-42.12,0,97.91,55,73.92,5.9,78.15,44.2,13.46,16.49,13.54,13.31,13.05,47.98,2.29,418.14,-1.76,-14.49,14.1,3.74,4.8,0.37,-12.5,-0.23,0.11,0.31,0.13,-9999,3.85,1.92212438566667
201010081630,201010081700,281.708,-62.44,0,97.92,21.62,25.22,1.5,82.33,11.86,4.52,15.4,13.56,13.34,13.07,56.16,2.09,423.22,-1.74,-24.71,13.75,1.2,3.65,1.63,-16.52,-183,0.13,0.34,0.17,-9999,3.015,1.256704584
201010081700,201010081730,281.729,-70.83,0,97.93,0,1.4,0.14,85.03,-1.95,1.74,14.57,13.57,13.37,13.08,60.13,2.06,425.59,0.72,-24.72,13.42,-3.59,2.38,1.76,-12.53,-150.23,0.06,0.22,0.6,-9999,2.06,0.807457080111111
201010081730,201010081800,281.75,-69.38,0,97.94,0,0.04,0.06,86.51,-2.38,1.73,13.99,13.56,13.39,13.11,67.84,2.18,426.62,1.02,-28.42,13.16,-0.75,0.77,0.5,-8.89,-137.31,0.18,0.39,0.13,-9999,1.09,0.490933541444445
201010081800,201010081830,281.771,-68.22,0,97.95,0,0.04,0.05,88.03,-2.33,1.79,13.5,13.55,13.4,13.12,50.85,2.08,427.45,1.12,-22.44,12.99,0.69,0.04,0.37,-7.36,-80.01,0.1,0.3,0.23,-9999,0.36,0.324180284222222
201010081830,201010081900,281.792,-67.09,0,97.95,0,0.01,0.03,90.2,-2.22,1.81,12.9,13.52,13.41,13.14,49.31,2.18,428.95,0.5,-16.03,12.88,-0.94,-1.22,0.07,-9.26,-90.99,0.06,0.23,0.37,-9999,-0.27,0.211869636
201010081900,201010081930,281.812,-66.22,0,97.95,0,0.02,0.01,90.99,-1.97,2.04,12.68,13.5,13.41,13.15,48.58,1.88,429.97,-0.05,-16.45,12.78,5.42,-1.55,0.99,-3.37,-48.94,0.03,0.17,0.85,-9999,-0.915,0.127468782555556
201010081930,201010082000,281.833,-65.16,0,97.95,0,0.03,0.01,91.35,-1.91,2.05,12.46,13.46,13.4,13.16,50.5,1.88,432.49,1.28,-18.1,12.72,-2.1,-2.59,0.5,-3.29,-42.01,0.04,0.19,0.67,-9999,-1.325,0.0752310977777778
201010082000,201010082030,281.854,-62.77,0,97.95,0,0.01,0.04,91.91,-1.83,2.01,12.21,13.43,13.39,13.17,44.07,1.63,434.5,0.45,-12.44,12.58,-0.74,-2.62,1.07,-3.79,-57.14,0.03,0.17,0.68,-9999,-1.67,0.0421778917777778
201010082030,201010082100,281.875,-55.91,0,97.95,0,0.04,0.11,92.51,-1.53,2.06,11.98,13.39,13.38,13.18,41.23,1.64,435.93,1.99,-21.62,12.49,-2.04,-3.26,0.9,-3.53,-40.52,0.05,0.2,0.68,-9999,-1.99,0.0262421155555556
201010082100,201010082130,281.896,-45.87,0,97.95,0,0.01,0.05,93.1,-1.58,1.97,11.77,13.35,13.36,13.18,42.39,1.46,437.13,2.11,-19.72,12.43,-2.18,-3.51,1.08,-3.26,-53.54,0.06,0.23,0.45,-9999,-2.245,0.0178878041111111
201010082130,201010082200,281.917,-37.22,0,97.94,0,0.02,0.05,93.34,-1.57,1.93,11.69,13.32,13.34,13.18,37.09,1.43,438.11,0.82,-14.37,12.37,0.18,-3.39,-0.49,-1.27,-16.22,0.05,0.2,0.49,-9999,-2.445,0.008617813
201010082200,201010082230,281.938,-31.53,0,97.94,0,0.05,0.02,93.68,-2.12,1.68,11.28,13.28,13.32,13.18,54.2,0.67,442.24,-0.01,-3.15,11.99,4.85,-3.87,3.26,-6.33,-85.81,0.01,0.07,2.94,-9999,-2.6,0.00779875933333333
201010082230,201010082300,281.958,-27.24,0,97.93,0,0.02,0.02,94.23,-1.39,2.22,11.25,13.24,13.3,13.18,83.9,0.62,442.92,-1.24,1.42,11.89,1.16,-4.27,0.92,-0.43,-9999,0,0.04,-4.31,-9999,-3.005,0.00779875933333333
201010082300,201010082330,281.979,-24.56,0,97.93,0,0.05,0.06,94.43,-1.52,1.98,11.18,13.2,13.28,13.18,93.19,0.35,451.29,0.3,-2.35,11.68,-2.33,-4.89,3.36,-1.05,-56.61,0.01,0.07,2.14,-9999,-3.625,0.00510725944444444
201010082330,201010090000,282,-23.95,0,97.93,0,0.04,0.03,94.51,-1.79,2.41,10.87,13.16,13.25,13.17,284.66,0.37,449.08,1.24,0.17,11.68,-2.34,-5.3,3.77,-4.73,-93.7,0,0.06,-0.17,-9999,-4.035,0.00630760966666667
201010090000,201010090030,282.021,-20.38,0,97.95,0,0.05,0.04,94.72,-1.33,2.36,10.76,13.11,13.23,13.17,217.88,0.17,445.79,0.64,2.59,11.54,0.71,-5.94,-0.5,-1.82,-10.57,0.01,0.08,-1.21,-9999,-4.355,0.00772816555555556
201010090030,201010090100,282.042,-8.37,0,97.96,0,0.02,0.06,94.85,-0.75,0.74,10.3,13.06,13.2,13.16,192.07,0.44,461.85,1.15,2.37,11.74,0.74,-6.17,0.37,-7.04,4.02,0.01,0.07,-1.57,-9999,-4.58,0.0126191142222222
201010090100,201010090130,282.062,-8.21,0,97.96,0,0.02,0.07,94.99,-0.95,0.44,9.59,13.01,13.17,13.15,184.48,0.58,466.87,10.71,-8.4,11.65,-4.15,-6.17,3.29,-11.08,26.01,0.02,0.13,1,-9999,-4.58,0.0169809893333333
201010090130,201010090200,282.083,-11.29,0,97.94,0,0.04,0.05,95.22,-1.51,0.78,9.12,12.97,13.14,13.14,200.7,0.26,469.94,9.94,2.95,11.01,-9999,-5.89,3.78,-7.35,-131.71,0,0.06,-4.05,-9999,-4.625,0.0204016085555556
201010090200,201010090230,282.104,-15.56,0,97.94,0,0.06,0.06,95.38,-1.73,1.39,8.7,12.93,13.1,13.13,116.75,0.59,461.62,0.81,2.49,11.06,-9999,-6.42,1.37,-6.54,-9999,0,0.05,-4.26,-9999,-5.155,0.0221922523333333
201010090230,201010090300,282.125,-15.76,0,97.93,0,0.06,0.07,95.53,-1.41,1.47,8.32,12.88,13.07,13.11,111.69,0.94,456.21,-0.41,-2.62,11.3,-9999,-7.4,8.94,-5.89,-92.74,0.02,0.12,0.44,-9999,-5.815,0.0264368835555556
201010090300,201010090330,282.146,-15.09,0,97.92,0,0.05,0.05,95.68,-1.58,1.37,8.42,12.83,13.04,13.1,109.31,0.8,452.42,0.84,5.38,11.44,-9999,-7.83,-5.47,1.49,-2.55,0.02,0.13,-0.67,-9999,-6.245,0.0244261648888889
201010090330,201010090400,282.167,-15.17,0,97.92,0,0.05,0.08,95.76,-1.25,1.96,8.19,12.78,13,13.09,92.78,0.77,451.09,0.01,-1.85,11.54,-9999,-8.07,5.17,-3.52,-155.73,0,0.04,8.33,-9999,-6.49,0.0244261648888889
201010090400,201010090430,282.188,-14.28,0,97.92,0,0.05,0.02,95.87,-1.28,1.87,8.55,12.72,12.96,13.07,49.06,0.91,450.01,-0.01,-4.93,11.6,-9999,-8.66,-4.78,5.63,32.96,0,0.05,8.12,-9999,-6.755,0.0303134427777778
201010090430,201010090500,282.208,-13.75,0,97.92,0,0.06,0.04,95.96,-1.05,2.1,8.98,12.67,12.92,13.05,32.85,0.98,450.14,0.03,0.41,11.65,-9999,-8.39,-5,6.73,82.18,0.01,0.07,-0.27,-9999,-6.805,0.0281292564444444
201010090500,201010090530,282.229,-8.4,0,97.91,0,0.4,0.06,96.02,-0.41,1.43,9.06,12.61,12.88,13.03,32.78,0.9,450.45,-0.02,-2.92,11.68,-9999,-8.5,-5.86,1.13,129.2,0,0.06,3.01,-9999,-6.595,0.0333530221111111
201010090530,201010090600,282.25,-0.86,0,97.92,9.3,12.26,0.61,96.07,6.2,2.25,9.42,12.56,12.84,13.02,19.36,0.62,451.27,-0.19,-1.04,11.71,-9999,-7.85,4.46,5.72,134.96,0.01,0.07,0.83,-9999,-6.265,0.0376820532222222
201010090600,201010090630,282.271,22.08,0,97.93,52.35,56.2,2.41,96.1,29.9,4.4,9.16,12.52,12.8,13,113.35,0.52,452.11,-0.23,2.81,11.75,-9999,-7.03,8.22,-4.12,67.93,0.01,0.1,-0.8,-9999,-5.765,0.0452307152222222
201010090630,201010090700,282.292,88.58,0,97.94,155.81,177.25,8.44,96.12,106.99,16.32,9.06,12.48,12.77,12.98,132.86,0.61,452.54,0.36,3.54,11.82,-9999,-6.84,-7.35,-1.54,-45.88,0.02,0.14,-0.38,0.613049539,-5.57,0.0590525613333333
201010090700,201010090730,282.312,138.58,0,97.94,241.58,281.81,13.96,96.16,164.67,21.59,10.28,12.45,12.73,12.96,44.04,0.24,454.96,0.52,38.69,11.9,-9999,-6.2,-2.79,19.11,-9999,0.02,0.12,-5.49,0.593448304,-5.25,0.0690357048888889
201010090730,201010090800,282.333,151.58,0,97.94,264,318.84,15.4,96.15,179.61,21.85,10.59,12.43,12.7,12.94,9.55,0.58,458.59,-0.69,18,11.96,-9999,-4.93,-2.34,4.81,-9999,0.02,0.14,-1.68,0.639990084,-4.295,0.0756036823333333
201010090800,201010090830,282.354,196.93,0,97.93,317.55,399.07,16.9,96.15,230.5,28.2,11.43,12.42,12.67,12.92,336.77,0.54,462.54,-0.18,35.41,12.05,-9999,-3.41,-6.66,12.91,-9999,0.02,0.14,-3.2,0.658577313,-3.095,0.0767557635555556
201010090830,201010090900,282.375,267.32,0,97.92,343.16,550.23,24.34,96.14,325.52,38.55,12.19,12.41,12.65,12.89,349.45,0.88,466.63,1.68,70.27,12.17,-9999,-2.04,-5.53,11.76,-9999,0.05,0.21,-1.9,0.642360762,-1.72,0.0726830488888889
201010090900,201010090930,282.396,372.86,0,97.89,296.34,815.48,38.96,95.98,496.69,54.36,13.11,12.43,12.63,12.87,348.4,1.24,471.64,-1.71,86.82,12.3,-9999,0.26,0.81,14.08,-9999,0.11,0.31,-0.81,0.646193968,-0.375,0.107290295111111
201010090930,201010091000,282.417,401.6,0,97.86,282.38,877.23,43.33,87.42,534.51,59.07,14.54,12.45,12.62,12.86,7.53,1.56,478.24,1.97,98.09,12.39,-9999,1.65,-4.21,21.72,50.55,0.1,0.3,-0.98,0.649776356,1.015,0.517089967333333
201010091000,201010091030,282.438,419.98,0,97.85,269.1,921.75,47.2,81.33,556.86,61.74,15.32,12.5,12.62,12.84,3.48,1.79,480.21,-0.35,111.64,12.53,-9999,3.92,0.46,11.91,-128.58,0.21,0.42,-0.39,0.662670003,2.335,1.74930807722222
201010091030,201010091100,282.458,430.5,0,97.83,255.68,952.95,50.44,80.56,572.7,66.39,15.37,12.56,12.63,12.82,5.56,2.06,474.06,3.69,109.15,12.93,-9999,5.26,-1.15,0.75,-140.17,0.18,0.39,-0.48,0.678728168,3.36,3.18641665122222
201010091100,201010091130,282.479,431.29,0,97.8,253.36,967.46,52.79,79.37,578.18,70.12,15.55,12.62,12.65,12.81,5.18,2.29,467.75,-1.31,105.07,13.34,-9999,5.8,-1.04,2.76,-25.49,0.2,0.41,-0.4,0.685102852,3.905,3.91338011022222
201010091130,201010091200,282.5,420.86,0,97.76,264.05,960.25,53.69,78.1,569.82,70.91,15.8,12.68,12.68,12.8,4.55,2.15,461.75,2.3,123.76,13.65,-9999,6.06,-0.19,3.82,129.85,0.24,0.45,-0.36,0.682165192,4.165,4.10796198244444
201010091200,201010091230,282.521,403.55,0,97.73,278.01,937.09,53.16,78.77,553.07,70.39,15.53,12.75,12.71,12.8,7.92,2.65,456.75,-0.51,104.66,13.95,-9999,6.59,0.94,-4.2,-123.2,0.22,0.44,-0.33,0.675138453,4.37,4.07251779666667
201010091230,201010091300,282.542,372.23,0,97.7,273.71,888.52,51.49,79.3,521.44,68.37,15.52,12.81,12.74,12.8,18.35,2.25,451.7,0.09,129.75,14.26,-9999,6.16,-1.12,-0.09,91.67,0.3,0.51,-0.27,0.659471722,4.255,3.93171954711111
201010091300,201010091330,282.562,315.14,0,97.69,239.26,792.24,46.93,77.69,460.49,62.15,15.62,12.86,12.78,12.8,41.32,2.62,448.07,-0.19,114.29,14.46,-9999,5.69,-1.17,1.52,-145.88,0.34,0.54,-0.19,0.649966072,4.11,3.85411734788889
201010091330,201010091400,282.583,272.72,0,97.66,208.41,720.46,43.68,78.72,414.99,58.97,15.16,12.91,12.81,12.81,43.61,2.79,443.87,0.84,77.38,14.67,-9999,5.31,0.11,-6.97,-83.47,0.26,0.47,-0.2,0.648283456,3.73,3.646639458
201010091400,201010091430,282.604,213.42,0.2,97.64,182.22,606.68,38.09,80.51,349.08,53.26,14.63,12.95,12.85,12.81,48.05,2.97,439.93,-1.76,64.76,14.83,-9999,4.45,-0.27,-8.13,-28.99,0.32,0.53,-0.12,0.666112174,3.18,3.27629344722222
201010091430,201010091500,282.625,152.14,0,97.63,157.41,469.43,32.88,82.52,280.72,47.96,13.98,12.99,12.88,12.82,60.33,2.92,436.67,-2.95,42.75,14.89,-9999,3.74,-0.42,-9.9,-115.48,0.44,0.62,-0.05,0.675954932,2.47,2.72360688311111
201010091500,201010091530,282.646,79.66,0,97.61,136.76,314.49,25.03,84.66,199.29,40.76,13.41,13,12.91,12.84,64.52,2.8,433.53,-1.23,36.2,14.84,-9999,1.98,-0.65,-8.66,-72.29,0.43,0.6,-0.04,0.673901191,1.665,2.20464390877778
201010091530,201010091600,282.667,10.63,0,97.6,93.97,176.25,16.25,87.24,117.95,30.73,12.67,13.01,12.96,12.9,83.71,2.93,435.19,-3.45,36.39,13.91,-9999,1.12,1.19,-11.35,-63.51,0.66,0.75,-0.02,0.701421424,0.805,1.59126346922222
201010091600,201010091630,282.688,-46.51,0,97.62,52.53,71.97,6.02,86.57,43.58,14.54,12.62,13.01,12.95,12.86,80.41,2.41,457.75,0.7,-45.17,13.54,-9999,-0.14,-0.18,-0.81,-67.22,0.36,0.56,0.07,-9999,-0.14,1.08368537977778
201010091630,201010091700,282.708,-71.06,0,97.63,16.98,19.43,0.98,84.98,6.65,3.38,12.64,13,12.96,12.87,69.02,2.18,453.78,-0.77,-53.28,13.57,-9999,-1.05,-1.65,0.34,-87.78,0.19,0.4,0.22,-9999,-0.73,0.783946335333333
201010091700,201010091730,282.729,-77.9,0,97.64,0,1.02,0.13,86.05,-2.22,2.24,12.27,12.98,12.96,12.87,63.63,1.84,450.75,0.31,-17.96,13.61,-9999,-1.89,-0.8,-5.71,-92.77,0.05,0.21,0.51,-9999,-1.26,0.536607972777778
201010091730,201010091800,282.75,-78.26,0,97.63,0,0.08,0.1,85.9,-2.35,2.55,12.04,12.95,12.96,12.88,72.13,1.97,447.8,1.14,-42.05,13.62,-9999,-2.77,0.38,-3.45,-57.71,0.1,0.29,0.45,-9999,-1.825,0.317621252444444
201010091800,201010091830,282.771,-79.74,0,97.62,0,0.08,0.05,79.84,-2.04,2.87,12.37,12.93,12.96,12.89,73.14,1.95,444.8,-0.39,-30.49,13.62,-9999,-2.91,-1.29,4.94,-175.32,0.06,0.23,0.68,-9999,-2.275,0.217445002333333
201010091830,201010091900,282.792,-82.22,0,97.6,0,0.06,0.08,77.19,-2.3,2.73,12.5,12.9,12.95,12.9,75.48,1.91,441.08,0.1,-41.7,13.59,-9999,-3.58,-1.45,2.03,-157.74,0.09,0.27,0.54,-9999,-2.625,0.217042058111111
201010091900,201010091930,282.812,-83.65,0,97.57,0,0.04,0.06,81.07,-2.85,2.59,11.96,12.87,12.94,12.9,67.47,1.86,437.94,-0.99,-49.62,13.5,-9999,-3.87,0.83,-8.18,22.04,0.1,0.29,0.54,-9999,-2.92,0.213482294666667
201010091930,201010092000,282.833,-82.38,0,97.56,0,0.09,0.09,83.82,-3.17,2.3,11.52,12.84,12.92,12.9,44.97,1.58,437.05,0.12,-11.69,13.41,-9999,-4.23,0.82,-6.76,18.51,0.03,0.15,0.84,-9999,-3.28,0.144444195444444
201010092000,201010092030,282.854,-80.54,0,97.56,0,0.05,0.09,88.66,-2.88,2.11,10.21,12.8,12.9,12.9,39.29,1.94,434.9,-0.24,-23.98,13.31,-9999,-5,2.28,-20.32,-142.52,0.07,0.24,0.47,-9999,-3.735,0.0888108556666667
201010092030,201010092100,282.875,-74.34,0,97.55,0,0.08,0.03,90.83,-1.97,2.56,9.87,12.76,12.89,12.9,36.44,2.02,431.49,-0.44,-19.89,13.19,-9999,-5.54,0.49,-5.13,-33.36,0.05,0.21,0.54,-9999,-4.27,0.0418097726666667
201010092100,201010092130,282.896,-56.04,0,97.52,0,0.06,0.03,92.38,-1.97,2.07,9.35,12.72,12.86,12.89,35.2,2.11,428.04,0.26,-18.42,13.04,-9999,-5.95,1.22,-8.15,-60.04,0.08,0.25,0.3,-9999,-4.68,0.0197564371111111
201010092130,201010092200,282.917,-44.5,0,97.51,0,0.03,0.04,91.12,-1.66,3.74,10.05,12.67,12.83,12.89,67.88,1.48,426.06,0.54,-42.03,12.88,-9999,-6.62,0.7,10.88,-0.15,0.03,0.16,2.66,-9999,-5.035,0.0105941415555556
201010092200,201010092230,282.938,-47.88,0,97.49,0,0.11,0.03,87.47,-2.06,3.63,10.64,12.63,12.81,12.88,57.79,1.35,425.39,-0.12,2.38,12.77,-9999,-6.55,-1.27,9.1,22.29,0.01,0.11,-0.49,-9999,-5.275,0.00551623822222222
201010092230,201010092300,282.958,-44.09,0,97.49,0,0.08,0.09,91.16,-2.35,1.57,9.26,12.58,12.78,12.87,20.44,1.75,424.73,0.25,-5.32,12.66,-9999,-6.94,2.68,-21.4,-17.76,0.03,0.16,0.38,-9999,-5.355,0.00265382677777778
